id,mode,scene,hierarchy,source_sha256,source_utf16_length,translation,review_status
serialized_0a80874490f0f91b,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible5/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_5514bdb6525b57ac,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible5/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_6e22b2ec6e9133f4,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible6/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_ca294828e1f4bc99,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible6/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_a6ba9ef1ee34d242,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible7/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_b3128f81896376dc,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible7/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_5f00b68c546573ca,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible8/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_e9ea53042b34c813,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible8/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_cf3b22b85643f487,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Title/TitleText,90f564a7b77cbff7a108a5e2f2cbbaa44792516165abd7aee18db831a784585b,12,收藏品,approved
serialized_2014bf5d4b7cc4d4,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/Buttons/SettingsGameplay/Text (TMP),31bcb8940fffb7d1328e4d989be6708a48e564d490a873652d6ea64f58156711,8,游戏玩法,approved
serialized_5d043a0dea4c5334,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/Buttons/SettingsSound/Text (TMP),46124e023603420f8670526e3eb9a603935e8916cb8e0428ea84bbe42d85d297,5,声音,approved
serialized_05e5aae95d23c854,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/Button/Text (TMP),f942d1e183d020b635794546c43b30dc4da379b9bbc0c3a1ab5f1191fdb605e1,11,删除存档,approved
serialized_c62cd35d85574400,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/Debug/Text (TMP),5166b427e058fc7b521ff00300c66db8411482bc718b5c57d7cde12932ef1043,13,调试模式开启,approved
serialized_6da061c1a789657e,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/DebugCode/Button/Text (TMP),49e49bb4401e67bd54ffe1e9ab6c2af87ddad0cdc8ca1c84ba1b4e94234438ba,8,生成,approved
serialized_3280ce167fd2b78a,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/DebugCode/Text (TMP),533a839c96ded0f37d8de00c9a98530dbc116b4e77a87f2484a8dbb1104b58c2,10,调试代码,approved
serialized_5d6dbf6e0e402336,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/EasyMode/Text (TMP),8307dce6de1c1526aaac98db0c8a58bca365e523a9949c64a5065db3a8e7ce61,9,简易模式,approved
serialized_2f71626c1ddb9b44,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/LightingMode/Text (TMP),dd730cebcca12f35312a61d55a4a4100d7124068c2151595dd01e44d5722b175,13,照明模式,approved
serialized_6d34219760a4ca54,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/MoveSpeed/Text (TMP),264e2bd40c1853d5c30adec154d443186f75414995d2f27cfcb7969f9f41f893,10,移动速度,approved
serialized_2ec7e8cc61fc11e3,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/RoguelikeMode/Text (TMP),2815c5af1e32157e9b6b2ca41648355f6f0d2c64b5625f1351456ad2f45fdcc3,14,肉鸽模式,approved
serialized_be1e89fe521bdb37,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/RoguelikeType/Text (TMP),86958b91b8535877f9bb010e09e057bfbc64513a7c91662df3fd7a110617dbef,18,同时打乱玩家,approved
serialized_4aeff7c73a4f5394,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/SpeedMode/Text (TMP),c795f88a83def7a3cbd5595fca71f880d982c59c50e41bea0ca387751281a4a6,10,速度模式,approved
serialized_00bee6577200a2a2,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/Unlock All/Button/Text (TMP),4ac709aa58bcfe5dca223072cd22986a2ad4e15f577c344466851b65322e416c,6,解锁,approved
serialized_0e62e68b76faf599,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/Unlock All/Text (TMP),59b3d9293ab54300f8c5ce96ea06eea0b5646d9db24cc17498cae6a006fb52d8,10,全部解锁,approved
serialized_130bcedbd0339c4e,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/Unlock Collectibles/Button/Text (TMP),4ac709aa58bcfe5dca223072cd22986a2ad4e15f577c344466851b65322e416c,6,解锁,approved
serialized_5eeb139db22565c7,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/Unlock Collectibles/Text (TMP),25562e29e2a63cfaee53f0c7afe602da8565a4cc297e9cbbb2e24b766a50ea2c,23,解锁所有收藏品,approved
serialized_5e1abbf1eb0a6b9d,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/Unlock Stages/Button/Text (TMP),4ac709aa58bcfe5dca223072cd22986a2ad4e15f577c344466851b65322e416c,6,解锁,approved
serialized_c258df5a4f500bd0,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/Unlock Stages/Text (TMP),9b5e3e9cf2ee80b8ad04d867b39ba06708edc21ebb90064c9f7db6a6513b2d52,17,解锁所有关卡,approved
serialized_2da1aec5015015ad,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/DebugSettings/Viewport/Content/WaitButton/Text (TMP),f9ff3305c25ccceeb5dcb40a6ca3da91412640fac9ac4db9be9ae567fe5fa05a,14,开启等待按钮,approved
serialized_25a47e65a85dea0c,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GamepadControlsPopUp/Background/Scroll View/Viewport/Content/Interact/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_065bc5f1e22d6cd3,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GamepadControlsPopUp/Background/Scroll View/Viewport/Content/Interact/Text,04adda4ac0c788b8fd0d1ab8ac3ac5e4f88d92504a0c8f501ae0a7fc11317275,8,互动,approved
serialized_33392620b4da64db,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GamepadControlsPopUp/Background/Scroll View/Viewport/Content/Lux/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_1c9029fb0dfeb42e,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GamepadControlsPopUp/Background/Scroll View/Viewport/Content/Pause/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_c16a9b886840720a,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GamepadControlsPopUp/Background/Scroll View/Viewport/Content/Pause/Text,858e4ba7a29fd38b630ed73a79e2738333b3fc6778fafa90252f5556c1262fdc,5,暂停,approved
serialized_7af47f5eb317c428,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GamepadControlsPopUp/Background/Scroll View/Viewport/Content/Pause/TriggerRebindButton/ActionBindingText,e4bb9f1ece9af9264a3b9e3913bbdb2cf497457167b14ced5f85688bfde74644,5,开始,approved
serialized_2c6885e38809efa9,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GamepadControlsPopUp/Background/Scroll View/Viewport/Content/Restart/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_3805234e03f4fa1d,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GamepadControlsPopUp/Background/Scroll View/Viewport/Content/Restart/Text,6b983a81e5e8099e4e23a368e72636e31f029f2e691e5be714106b8cf59d70a7,7,重新开始,approved
serialized_60e5baefa5cc7551,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GamepadControlsPopUp/Background/Scroll View/Viewport/Content/Wait/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_64cb57ee773e07bb,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GamepadControlsPopUp/Background/Scroll View/Viewport/Content/Wait/Text,26b83994dca8b4b483edc45464ba07a5bde05cb7e6c5c61bb2e66da9d1e15fc7,4,等待,approved
serialized_0ce0b96cf46a0234,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GamepadControlsPopUp/Background/Title,60b0fd72c118ad1b218bc1f50ad206c1ceacea3587e16b162b179a1227bc80a0,19,手柄控制,approved
serialized_4beafa635286bf36,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GamepadControlsPopUp/RebindOverlay/DuplicateWarning,130a3bfcd6aa0131141feb7c56b278383bb6e5d52e3705d7fca95f3a5c2237bb,37,按键已重复，请重试。,approved
serialized_9d8cf368be562393,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GamepadControlsPopUp/RebindOverlay/Text (TMP),3d40ea985fc50d337dcf0845617df562c9b3ab30bbd0475b5cd982b1af5fb233,23,等待按键绑定……,approved
serialized_843052c4b989bd42,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GameplaySettings/Viewport/Content/Gamepad Controls/OpenGamepadControlsButton/Text (TMP),464c4ffd019e1e9691dcf0537c797353ef2b1c1d4833d3d463e5b74ae4547344,4,编辑,approved
serialized_f0d8320eca8f2df1,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GameplaySettings/Viewport/Content/Gamepad Controls/Text,124e0720881b56149942ef46baa458ab4b61a9c50b8b8b75d64acc185b4a81e6,16,手柄控制,approved
serialized_e9c39720289cd618,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GameplaySettings/Viewport/Content/GridOpacitySlider/Text,2e19777e05a120e21c73dea90b281e563df8721b17f4612d0379a4c122654efd,12,网格不透明度,approved
serialized_182a5138539c3d0c,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GameplaySettings/Viewport/Content/KeyboardControls/OpenKeyboardControlsButton/Text (TMP),464c4ffd019e1e9691dcf0537c797353ef2b1c1d4833d3d463e5b74ae4547344,4,编辑,approved
serialized_572352d4ca8b76bb,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GameplaySettings/Viewport/Content/KeyboardControls/Text,c430842ee866da1b7c4872728970912e6ebb0071ba73daa2c904e59b569aba2e,17,键盘控制,approved
serialized_934694b77bf8dd93,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GameplaySettings/Viewport/Content/ShowDpad/Text,db93252b2be1d5fc07ced199f4de75e2b60baaa463a10efb6e886c75d2ff074f,21,显示移动按钮,approved
serialized_4befcfeaca2bac45,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GameplaySettings/Viewport/Content/SigilSize/Text,df0a6793c639d86c46d2934fd3f493295fb327a6bcbd7a56bf302bb09dcec11d,10,符印大小,approved
serialized_c701447d1c34dbce,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GameplaySettings/Viewport/Content/SkipReset/Text,39bedaa7a99830101837aad56b7b822242cb8049c3c0cb586931785c6f5888ee,23,跳过重置确认,approved
serialized_65b695ec2985f7e4,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/GameplaySettings/Viewport/Content/TypingSpeed/Text,faaa194fd3f500089453aa1859bd3c101ff727cca36bc8302bfc75021034bc93,10,文字速度,approved
serialized_eeeff5fcc6951989,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Interact/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_626deb5bf6696dd4,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Interact/Text,04adda4ac0c788b8fd0d1ab8ac3ac5e4f88d92504a0c8f501ae0a7fc11317275,8,互动,approved
serialized_1d4d13f794196c72,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Lux/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_032dbaca7798ce57,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Move/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_e006dcb0524b0b50,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Move/Text,6ecc3df6bffdd06c58cd4f6e276929e119c8f653c53f5a6a5a5e66dfa1c3fc93,4,移动,approved
serialized_a7e4cd231794870f,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Pause/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_bfcda8946a462059,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Pause/Text,858e4ba7a29fd38b630ed73a79e2738333b3fc6778fafa90252f5556c1262fdc,5,暂停,approved
serialized_e9e356ecde82b73a,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Restart/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_4f44dcd5f370245a,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Restart/Text,6b983a81e5e8099e4e23a368e72636e31f029f2e691e5be714106b8cf59d70a7,7,重新开始,approved
serialized_e302e65f58bb8be8,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Wait/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_e57763fe44821302,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Wait/Text,26b83994dca8b4b483edc45464ba07a5bde05cb7e6c5c61bb2e66da9d1e15fc7,4,等待,approved
serialized_f55523179719e723,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/KeyboardControlsPopUp/Background/Title,799c269135742a36ae48dddf3a69c47c7d2a428a34e351f6da93ae6490101b47,8,控制,approved
serialized_28c79d40430bb240,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/KeyboardControlsPopUp/RebindOverlay/DuplicateWarning,130a3bfcd6aa0131141feb7c56b278383bb6e5d52e3705d7fca95f3a5c2237bb,37,按键已重复，请重试。,approved
serialized_400e8b226ddc2881,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/KeyboardControlsPopUp/RebindOverlay/Text (TMP),3d40ea985fc50d337dcf0845617df562c9b3ab30bbd0475b5cd982b1af5fb233,23,等待按键绑定……,approved
serialized_cb63b057e9b34840,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/Title/TitleText,9fbb0fb06ef4495ef702365182f3157ef0d048f5a8ca5a2c062a023a85dd0589,9,设置,approved
serialized_879d25e9195ca65c,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/VolumeSettings/Viewport/Content/8Bit/Text,960256232782e0cb8d2d5e5611e4c68d772aac337a39116b820f3cb0ed81bddc,20,启用重混音乐,approved
serialized_f58035c8ea585565,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/VolumeSettings/Viewport/Content/Music/Text,6eb00b4b2614a144d41ccdf709017a675953fae2df6cfd6b397bd9e4d8708461,5,音乐,approved
serialized_727250c6a27e0770,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/VolumeSettings/Viewport/Content/SFX/Text,de7b57b57b05d02090b4091094e2117271e7df2bf17553017bb0c634ec3492c0,13,音效,approved
serialized_6e4acc45a70cd24c,exact,Main Menu,Menu/Canvas/Book/Pages/SettingsMenuPanel/VolumeSettings/Viewport/Content/SoundEnabled/Text,04c73e2411c432524c9d9db6a96bb6c3a8b6d1c5da9fd7575f34564d73c5d1b5,12,启用声音,approved
serialized_2563dd9b8693aa6c,exact,Main Menu,Menu/Canvas/Book/Pages/SpeedrunMenuPanel/FinalCanvas/CCLabel,90ab2fbf7f7f3158e3a4f7447cb1610746448e9c1563d492e44c62869d486efb,24,已收集收藏品： ,approved
serialized_6debca63e06ecd2d,exact,Main Menu,Menu/Canvas/Book/Pages/SpeedrunMenuPanel/FinalCanvas/DLabel,e66b2066f6f4d3450a011ba75972dfc8d057769080874009c1ff53c10661a470,14,死亡/重置：,approved
serialized_c1a2c3cea5ab4306,exact,Main Menu,Menu/Canvas/Book/Pages/SpeedrunMenuPanel/FinalCanvas/Deaths,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,1,0,approved
serialized_04ea281c49aa158a,exact,Main Menu,Menu/Canvas/Book/Pages/SpeedrunMenuPanel/FinalCanvas/SALabel,8609e8602c2906c13fe2278eaf466d3c23cbda9d4c5e7d0b78c321e5c07c2e6b,13,获得 A+ 的关卡： ,approved
serialized_8db7856615453bd8,exact,Main Menu,Menu/Canvas/Book/Pages/SpeedrunMenuPanel/FinalCanvas/SCLabel,ae2a36ffa6c674f2de5c5d38092a2607c51d5eccbd535d7539fe63e95712bc07,16,已完成关卡： ,approved
serialized_d6061627e3ab94c8,exact,Main Menu,Menu/Canvas/Book/Pages/SpeedrunMenuPanel/FinalCanvas/TitleText,4d3165bd0c2b3bf5f5c576704537c60f79a7dcf1114b342ae197bb464d3f4067,18,速通完成！,approved
serialized_9ce2e649b87967d7,exact,Main Menu,Menu/Canvas/Book/Pages/SpeedrunMenuPanel/FinalCanvas/Verification,2f7f07682d78348998ebeefe74bf65fe1c4f640d1a920f286f8d9dad1b123e0c,6,代码： ,approved
serialized_b0650e1b82e5cf07,exact,Main Menu,Menu/Canvas/Book/Pages/SpeedrunMenuPanel/ResetButton/Text (TMP),2da6752405297dc60b4f7f8303b1a735a75922380d14bbcffa2c1929a670bea3,15,重置存档数据,approved
serialized_11b751732a31544b,exact,Main Menu,Menu/Canvas/Book/Pages/SpeedrunMenuPanel/SpeedrunButton/Text (TMP),0a69016c6043007173ec424078d9384559ed15799d856c8451fde81b3e694bc6,19,开始速通模式,approved
serialized_ad9871010344ff8e,exact,Main Menu,Menu/Canvas/Book/Pages/SpeedrunMenuPanel/Title/TitleText,a656107e99c71dea1ba101ea816e3886370b68ca9f9ac8e5b2d79c6ffddd70a1,10,统计,approved
serialized_a74523bf7ae3b23f,exact,Main Menu,Menu/Canvas/Book/Pages/WorldSelectPanel/Buttons/Chapter0/Text (TMP),5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,1,0,approved
serialized_85fa6162bfd8e643,exact,Main Menu,Menu/Canvas/Book/Pages/WorldSelectPanel/Buttons/Chapter1/Text (TMP),a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,1,I,approved
serialized_afd90676641cedc4,exact,Main Menu,Menu/Canvas/Book/Pages/WorldSelectPanel/Buttons/Chapter2/Text (TMP),2e561ff2355c06484efc416619b5b7f7fc055acdb4e5b6db7a4bc0a5016b19e3,2,II,approved
serialized_66e1e9dde8f9ffa7,exact,Main Menu,Menu/Canvas/Book/Pages/WorldSelectPanel/Buttons/Chapter3/Text (TMP),399dbc8659309a249da966067c99d646aca9aa7868a5962559b64f15f5e99005,3,III,approved
serialized_6de44c4995160502,exact,Main Menu,Menu/Canvas/Book/Pages/WorldSelectPanel/Buttons/Chapter4/Text (TMP),2c65a48513a36d846e69232a88c404b4d44b99d846cd1fc598b08e95c0a75b9a,2,IV,approved
serialized_f59577813604a88a,exact,Main Menu,Menu/Canvas/Book/Pages/WorldSelectPanel/ConfirmationPanel/Back/Text (TMP),76900f1bfd16c8d4dd3d25e6f46638d7165aee23883ccea6bfe071c514421769,4,返回,approved
serialized_fa8d34ab2842772b,exact,Main Menu,Menu/Canvas/Book/Pages/WorldSelectPanel/ConfirmationPanel/FlavorText,0442387f81452f4e4e571081521e694b92c55c9ac5a5429706f2f3399d519155,17,关卡说明,approved
serialized_ae7ca818fd6d486f,exact,Main Menu,Menu/Canvas/Book/Pages/WorldSelectPanel/ConfirmationPanel/Notes,b89ea845328144f2dbd92996f4d7605895e73868512af5e70aca6e42398f6cc3,11,收藏品,approved
serialized_dc26789b7e2c95f7,exact,Main Menu,Menu/Canvas/Book/Pages/WorldSelectPanel/ConfirmationPanel/Objective1Text,8cc604a51c5253ba8589d1514bbafe13df373615c9b16688333e394d2bfa9099,13,收藏品 1,approved
serialized_5b5f9d64c36ce6e4,exact,Main Menu,Menu/Canvas/Book/Pages/WorldSelectPanel/ConfirmationPanel/Objective2Text,fd6ff19cbc2f71203643d1896d537bbe95379d3c1c145659ade60010dab3e259,13,收藏品 2,approved
serialized_025bf9ad64fc669e,exact,Main Menu,Menu/Canvas/Book/Pages/WorldSelectPanel/ConfirmationPanel/Objective3Text,a0af70e1244f718f338cf79f38c53a985e4d3c7a8dde8b020ac30f96e23f6cce,13,收藏品 3,approved
serialized_b2e28f1d2fcb8571,exact,Main Menu,Menu/Canvas/Book/Pages/WorldSelectPanel/ConfirmationPanel/SkipDialogue/Skip Text,acbf3f6a5b6ffeb5e2a5a77b0b169455211f8f21d39b2144db3b7e756cae3b01,13,跳过对话,approved
serialized_3149707a46c12f92,exact,Main Menu,Menu/Canvas/Book/Pages/WorldSelectPanel/ConfirmationPanel/StageName,1f1e20e6cd8edb028fe94b6434ed4ebdd3d115e79a69a12842ddd4bc1250237c,10,关卡名称,approved
serialized_604e53d6f64fb22e,exact,Main Menu,Menu/Canvas/Book/Pages/WorldSelectPanel/ConfirmationPanel/Start/Text (TMP),39f17ec6ebcf3cec37a06d85dc61882be3898d7573f284b7b41222087b6b6a2c,5,开始,approved
serialized_4022588ba30f1cd0,exact,Main Menu,Menu/Canvas/Book/Pages/WorldSelectPanel/Title/TitleText,eefbe43616f77596eb1a3bd1c402ec9ddd0236f031f81c6ee2634a8cd366e02c,12,选择关卡,approved
serialized_22340e2e3832f140,exact,Main Menu,SpeedrunManager/Canvas/FinalCanvas/CCLabel,90ab2fbf7f7f3158e3a4f7447cb1610746448e9c1563d492e44c62869d486efb,24,已收集收藏品： ,approved
serialized_de7b8e30c06e2e76,exact,Main Menu,SpeedrunManager/Canvas/FinalCanvas/CTLabel,17fcf60ec0cce715e4bc7b7e09d32c2402aab3db16b89f3960d1057b4c5a22e9,11,完成时间：,approved
serialized_2e1acffc574cbf11,exact,Main Menu,SpeedrunManager/Canvas/FinalCanvas/CloseButton/TitleText,7d9eb7acb13e24625c404401d8e88b2350e32162455885f18276cf802f7701ed,5,关闭,approved
serialized_e243778c8002bcc7,exact,Main Menu,SpeedrunManager/Canvas/FinalCanvas/SALabel,8609e8602c2906c13fe2278eaf466d3c23cbda9d4c5e7d0b78c321e5c07c2e6b,13,获得 A+ 的关卡： ,approved
serialized_fb57d68089ca08ef,exact,Main Menu,SpeedrunManager/Canvas/FinalCanvas/SCLabel,ae2a36ffa6c674f2de5c5d38092a2607c51d5eccbd535d7539fe63e95712bc07,16,已完成关卡： ,approved
serialized_45300d93f71128a5,exact,Main Menu,SpeedrunManager/Canvas/FinalCanvas/TitleText,4d3165bd0c2b3bf5f5c576704537c60f79a7dcf1114b342ae197bb464d3f4067,18,速通完成！,approved
serialized_bf9833856d0bca58,exact,Main Menu,SpeedrunManager/Canvas/FinalCanvas/Verification,2f7f07682d78348998ebeefe74bf65fe1c4f640d1a920f286f8d9dad1b123e0c,6,代码： ,approved
serialized_a8ecd961d1d39765,exact,Main Menu,SpeedrunManager/Canvas/ThankYouCanvas/ThankYouNote/CloseButton/TitleText,7d9eb7acb13e24625c404401d8e88b2350e32162455885f18276cf802f7701ed,5,关闭,approved
serialized_9141d384f8d54c47,exact,Main Menu,SpeedrunManager/Canvas/ThankYouCanvas/ThankYouNote/ThankYouText,ea95cefc3d6673671b007d947155869b2e0d199b98c0c00289d2dae97733d364,312,恭喜！这标志着 Erratum：第一章的结束。希望你喜欢我们的游戏；作为一个工作室，我们迫不及待想让你探索未来的更新与项目！欢迎加入社交媒体上的社区，告诉我们你对这次体验的看法。在此期间，蒂尔德和韦兹古斯会想念你的！,approved
serialized_6e7da3b991dcbe0f,exact,Main Menu,SpeedrunManager/Canvas/ThankYouCanvas/ThankYouNote/TitleText,cdd2fb2d19c934d9a56255c937b731d4bd82a5d40c4909e49a0968c9344bb4da,10,谢谢！,approved
serialized_ac6bf21919927615,exact,Map 0-1,*,8809732edacad9f4ede8a37584b07e6d109e199452206e6131f37382363a149a,113,<i>哈德肖恩教授</i>的<i>代数施法学</i>、<i>工匠斯皮瓦克</i>的<i>范畴论</i>……,approved
serialized_5006593c8479dd76,exact,Map 0-1,*,8f16aafa9b5e0123c44873c38faf54fced93c0e09e091ac22be780d46b606b83,134,<i>首席施法师鲁丁</i>的<i>魔法分析原理</i>、<i>术士埃文兹</i>的<i>偏微分唤现术</i>……,approved
serialized_933ddf73af275c92,exact,Map 0-1,*,8c9d15cb6f90efb6f1eecc100544df0f972c3ab96c6b94c1e2e37ec2e532276f,24,这里有能帮助魔法的东西吗？,approved
