id	mode	scene	hierarchy	source_sha256	source_utf16_length	translation_base64
serialized_7def264fcb2caeb2	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Lux/ResetToDefaultButton/Text	daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303	5	6YeN572u
serialized_03b10866630cdaac	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Move/ResetToDefaultButton/Text	daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303	5	6YeN572u
serialized_4f0fe2bf315a0a0d	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Move/Text	6ecc3df6bffdd06c58cd4f6e276929e119c8f653c53f5a6a5a5e66dfa1c3fc93	4	56e75Yqo
serialized_44fcdef4096624c7	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Pause/ResetToDefaultButton/Text	daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303	5	6YeN572u
serialized_661a80b9fa2ec8e4	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Pause/Text	858e4ba7a29fd38b630ed73a79e2738333b3fc6778fafa90252f5556c1262fdc	5	5pqC5YGc
serialized_46bbd79dc70a4a09	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Restart/ResetToDefaultButton/Text	daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303	5	6YeN572u
serialized_c1d7634426f3f8ee	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Restart/Text	6b983a81e5e8099e4e23a368e72636e31f029f2e691e5be714106b8cf59d70a7	7	6YeN5paw5byA5aeL
serialized_a64d100a6c3ea097	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Wait/ResetToDefaultButton/Text	daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303	5	6YeN572u
serialized_b9945a03724dc394	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Wait/Text	26b83994dca8b4b483edc45464ba07a5bde05cb7e6c5c61bb2e66da9d1e15fc7	4	562J5b6F
serialized_2550957d40b2bedd	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Title	799c269135742a36ae48dddf3a69c47c7d2a428a34e351f6da93ae6490101b47	8	5o6n5Yi2
serialized_1c3fd7a3168a48c1	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/RebindOverlay/DuplicateWarning	130a3bfcd6aa0131141feb7c56b278383bb6e5d52e3705d7fca95f3a5c2237bb	37	5oyJ6ZSu5bey6YeN5aSN77yM6K+36YeN6K+V44CC
serialized_0689c2b798a6cf24	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/RebindOverlay/Text (TMP)	3d40ea985fc50d337dcf0845617df562c9b3ab30bbd0475b5cd982b1af5fb233	23	562J5b6F5oyJ6ZSu57uR5a6a4oCm4oCm
serialized_19567c63c07e791e	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/Title/TitleText	9fbb0fb06ef4495ef702365182f3157ef0d048f5a8ca5a2c062a023a85dd0589	9	6K6+572uCg==
serialized_486ec88ef46d3981	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/VolumeSettings/Viewport/Content/8Bit/Text	960256232782e0cb8d2d5e5611e4c68d772aac337a39116b820f3cb0ed81bddc	20	5ZCv55So6YeN5re36Z+z5LmQ
serialized_a4616af840ac5a94	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/VolumeSettings/Viewport/Content/Music/Text	6eb00b4b2614a144d41ccdf709017a675953fae2df6cfd6b397bd9e4d8708461	5	6Z+z5LmQ
serialized_54ca45a863752b53	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/VolumeSettings/Viewport/Content/SFX/Text	de7b57b57b05d02090b4091094e2117271e7df2bf17553017bb0c634ec3492c0	13	6Z+z5pWI
serialized_481f18a889b8e021	exact	*	UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/VolumeSettings/Viewport/Content/SoundEnabled/Text	04c73e2411c432524c9d9db6a96bb6c3a8b6d1c5da9fd7575f34564d73c5d1b5	12	5ZCv55So5aOw6Z+z
serialized_476f406f55d3488d	exact	*	UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/Collectibles Section Header/Collectibles	90f564a7b77cbff7a108a5e2f2cbbaa44792516165abd7aee18db831a784585b	12	5pS26JeP5ZOB
serialized_1cf90a8cf070ff1c	exact	*	UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/ExitButton/Text (TMP)	58a47a5bd784318790588b7aafeecbf380a0f6c56f02494a54387691a6a16372	8	6YCA5Ye65Zyw5Zu+
serialized_cb9d56d7a6978f8b	exact	*	UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/Objective Bg/Objective1	9dedcd38fd41bccf805dd5664a02663b3002d4c061f625dae9c30c8406c6d17f	11	55uu5qCHIDE=
serialized_4245ea7d554efd11	exact	*	UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/Objective Bg/Objective2	3adce853d3b28bbcb4ab0d85efa0e622b69f3053374ed3bf4ea9a3822d2c4b98	11	55uu5qCHIDI=
serialized_c3f650a952847f4f	exact	*	UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/Objective Bg/Objective3	209da0ae6face8403f071fcd103c3c14f59c5ecf4bd9fece2166f9e2a3ba063b	11	55uu5qCHIDM=
serialized_05aa4be7bcf0b4c3	exact	*	UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/RestartButton/Text (TMP)	daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303	5	6YeN572u
serialized_1e46a91559666a12	exact	*	UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/Stage Flavor BG/Stage Flavortext	f478f696a3f6cd9b1979515e7c0d95da503f346c7ba46ab1dc404f2d3f14b6e7	8	5paw5paH5pys
serialized_7e37202e7030280a	exact	*	UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/Stage Num Bg/Stage Number	c2a61758e9f1e76b1badf76aa15864a0b03ca6f5e52153b1a8db241a3277282d	9	5YWz5Y2hIDEtMQ==
serialized_4458b94da41035b5	exact	*	UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/Title/TitleText	7500e5f67de50de6f61f58ecacd255b56e01e4fba5820a52005e2560838e84e9	10	5YWz5Y2h5L+h5oGv
serialized_3186c5c65959fd41	exact	*	UIManager/InteractableTextCanvas/InteractableDialogueManager/DialogueText	9a87cca836cc216413cf43c5f1bbe308bd5dee0e5bdde3ace761fccfe7510431	11	5oiR5piv6JKC5bCU5b6344CC
serialized_b35985a5880d6991	exact	*	UIManager/InteractableTextCanvas/InteractableDialogueManager/SkipDialogue/Text (TMP)	28d03596d24eeb4eab2d6fe21ca1cb95be7cb1fa6f92933db05e2cc4f4cdfa06	4	6Lez6L+H
serialized_9e1f55883def400b	exact	*	UIManager/MapCompleteCanvas/AlternativeStageButton/Text (TMP)	cd5c4887d179468b18a324269212a51f4fdff9c0e20091bee89bc54830cb5063	24	5pyJ5aSa5Liq5Zyw5Zu+5Y+v55So77yB
serialized_5cd37d59d59987fd	exact	*	UIManager/MapCompleteCanvas/SolidBackground/CompleteExitButton/Text (TMP)	d17d84a604994b722db37b35860b1ac7e8d9e43e725d0eb50702a9f7228a2999	4	6YCA5Ye6
serialized_bcc385af733002f5	exact	*	UIManager/MapCompleteCanvas/SolidBackground/CompleteNextButton/Text (TMP)	1ff57a29d7c9d11bdf61c1b80f2b289b44c1ea844824d4b94a0d52b6ba5fc858	4	5LiL5LiA5q2l
serialized_eb679e130ab37a7e	exact	*	UIManager/MapCompleteCanvas/SolidBackground/CompleteReplayButton/Text (TMP)	c8dae6371b33b8d67fdbd138fd28e89eefbd7af6b764f282b0872812b06a150c	6	6YeN546p
serialized_acdf0db991dd0931	exact	*	UIManager/MapCompleteCanvas/SolidBackground/Objective1	9dedcd38fd41bccf805dd5664a02663b3002d4c061f625dae9c30c8406c6d17f	11	55uu5qCHIDE=
serialized_1a3a7c90b07e19b5	exact	*	UIManager/MapCompleteCanvas/SolidBackground/Objective1Icon/CollectiblePopUp/Text (TMP)	8b4bbcfa09695233f484607134eaf4416de2db24cd23348454dade559dbe4286	10	566A56ew
serialized_5d4b7aef461764f7	exact	*	UIManager/MapCompleteCanvas/SolidBackground/Objective2	3adce853d3b28bbcb4ab0d85efa0e622b69f3053374ed3bf4ea9a3822d2c4b98	11	55uu5qCHIDI=
serialized_2b54b247d4afdfe3	exact	*	UIManager/MapCompleteCanvas/SolidBackground/Objective2Icon/CollectiblePopUp/Text (TMP)	8b4bbcfa09695233f484607134eaf4416de2db24cd23348454dade559dbe4286	10	566A56ew
serialized_d2bb57619f793aef	exact	*	UIManager/MapCompleteCanvas/SolidBackground/Objective3	209da0ae6face8403f071fcd103c3c14f59c5ecf4bd9fece2166f9e2a3ba063b	11	55uu5qCHIDM=
serialized_e561b9b12b78343b	exact	*	UIManager/MapCompleteCanvas/SolidBackground/Objective3Icon/CollectiblePopUp/Text (TMP)	8b4bbcfa09695233f484607134eaf4416de2db24cd23348454dade559dbe4286	10	566A56ew
serialized_f9b7b94c72d078c6	exact	*	UIManager/MapCompleteCanvas/SolidBackground/Text	30c3c66777ab0ec97d3e310a1bad36d6d743d5f52c6eb876bcad6fb288ce1527	12	5YWz5Y2h5a6M5oiQ77yB
serialized_9521864dee013441	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page1/CreditsBlurb (1)/Roles	e734766c197067e592916286650ba30a74ff5c3d68697fc3c809fef2d265de3e	48	5oC755uRCuWJr+i0n+i0o+S6ugrlvIDlj5EK5byA5Y+RCuW8gOWPkQ==
serialized_bfdc60f9dd7c0118	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page1/CreditsBlurb (1)/Team Name	21b6a798321a49f75b9c3827fa3cfdb7efe2c4e05c3d13aefe1c825b9774a158	11	5byA5Y+R
serialized_312cd13ecd3f9558	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page1/CreditsBlurb/Roles	e08151ad11b53ec79f16973898993ad4ed6998e30776d06ed1235b897908cdf9	40	5omn6KGM5oC755uRCuWJr+aAu+ebkQrnu4/nkIY=
serialized_773b9fb30a49e6ec	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page2/CreditsBlurb (1)/Roles	bda05622aeb2c614de8550d12c74ea8733efb1c79fb2dd60035c6dc7d4a2e893	26	5oC755uRCuS9nOabsgrkvZzmm7I=
serialized_f02e6d005022fb7d	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page2/CreditsBlurb (1)/Team Name	6eb00b4b2614a144d41ccdf709017a675953fae2df6cfd6b397bd9e4d8708461	5	6Z+z5LmQ
serialized_5af8bf512671133d	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page2/CreditsBlurb/Roles	9c7c21654a55a30eb02b838d623e42874c73e86123cce0d25b4e733a6a7d3d6f	92	5oC755uRCuamguW/teiJuuacr+i0n+i0o+S6ugrlg4/ntKDnvo7mnK8K5YOP57Sg576O5pyvCuWDj+e0oOe+juacrwrlg4/ntKDnvo7mnK8K5qaC5b+1576O5pyv
serialized_35f06e60adfcd655	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page2/CreditsBlurb/Team Name	75df3579c73089e317e5bf917f6b6cf1cb8d19f21ad70c15e70e431c3aa2a62a	3	576O5pyv
serialized_2a001fdda4739ee2	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page3/CreditsBlurb (1)/Roles	414b8411e54b201e068ee6ee0d64ece3f0b7aca882f6bda855394016eef40e06	42	5oC755uRCuWJr+i0n+i0o+S6ugrnlYzpnaLorr7orqEK55WM6Z2i6K6+6K6h
serialized_d7a4ab52a44384e1	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page3/CreditsBlurb (1)/Team Name	7c32699ff595e13b5c1315db137593163f4e28052592c776bea23471139b2422	2	55WM6Z2i
serialized_e2a0746574c416d7	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page3/CreditsBlurb/Roles	6499fed90bf6345df85e01f1a5220f1547e94191b56d92d1a32fb2f31bf1238a	81	5oC755uRCuS4u+i0n+i0o+S6ugrnibnmlYjorr7orqEK54m55pWI6K6+6K6hCueJueaViOiuvuiuoQrnibnmlYjorr7orqE=
serialized_9a8d9a896a22d7b2	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page3/CreditsBlurb/Team Name	de7b57b57b05d02090b4091094e2117271e7df2bf17553017bb0c634ec3492c0	13	6Z+z5pWI
serialized_7d66bd93be384030	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page4/CreditsBlurb (1)/Roles	abe7582632cd21763145f16d9fc5128f3ea6b4fb19475333ae5067f93d8182ab	74	5oC755uRCuWJr+i0n+i0o+S6ugrmuLjmiI/orr7orqEK5ri45oiP6K6+6K6hCua4uOaIj+iuvuiuoQrmuLjmiI/orr7orqE=
serialized_1dc517d96406f121	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page4/CreditsBlurb (1)/Team Name	095f9cb81c21d194b1dca881985ac10c8185bbcb1153e154a61dc8f7396b5b16	11	5ri45oiP6K6+6K6h
serialized_e22814ab7b945922	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page4/CreditsBlurb/Roles	98d77b1858bb667e0cdf9f0a6a4716345bab9ebea42831bf1cb07beaaff417c8	93	5oC755uRCuS4lueVjOingui0n+i0o+S6ugrlhpnkvZzotJ/otKPkuroK5LiW55WM6KeC5p6E5bu6CuS4lueVjOinguaehOW7ugrkuJbnlYzop4LmnoTlu7oK57yW5YmnCue8luWJpw==
serialized_c7da20816592c407	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page4/CreditsBlurb/Team Name	12593033bc5d791a872ef1b1a8f9f992bd600828d2551d0f2ab78150b17e2c9e	4	6K6+5a6a6ZuG
serialized_d4cffa3e941d19e1	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page5/CreditsBlurb/Roles	2c3f251680bfe3ab834fcd65bd93035f2d3164491abe8912109ff317681fa766	58	5oC755uRCuWJr+i0n+i0o+S6ugrlrqPkvKAK5a6j5Lyg
serialized_3672c0a644bd7ebb	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Page5/CreditsBlurb/Team Name	76f68a75f01ed76f5a02ada71a3765a38ef2c45ba99106ee5a4bd5678d7bbdd0	8	5ZWG5Yqh
serialized_288c0bc7a03761c5	exact	Main Menu	Menu/Canvas/Book/Pages/CreditsMenuPanel/Title/TitleText	2c00c9aaa72c717ad6d901a09c4d698a68b2e9740be3769e0af7d6bd85d72d5d	7	5L2c6ICF
serialized_ce3b19f6736255ef	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/LoreCollectablePopUp/Background/BackButton/Text (TMP)	76900f1bfd16c8d4dd3d25e6f46638d7165aee23883ccea6bfe071c514421769	4	6L+U5Zue
serialized_089dad72812d7d51	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/LoreCollectablePopUp/Background/CollectibleName	6852dc4396381c2a3913e21b62deae594fce431dd4c765a45b5e8ee74bae715c	16	5pS26JeP5ZOB5ZCN56ew
serialized_bb0dd3dcf77251b5	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/LoreCollectablePopUp/Background/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_6639035a939542b9	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/LoreCollectablePopUp/Background/Scroll View/Viewport/Content/FlavorText	1c5eb2387ce39c023f922fbde4aa206e29f04824b6c5a78f1ddfcbf2def460d7	483	5aKo5rC05raC5o6J5LqG5LiA5Lqb6K+N44CC5Lul5LiL5piv5L2g6IO96L6o6K6k5Ye655qE5YaF5a6577yaCgroh7TmiYDmnInlpKfms5XluIjmoaPmoYjnrqHnkIblkZjnmoTntKfmgKXpgJrnn6XvvJrlvZPlv4Mg4paI4paI4paI4paICgrpibTkuo7ov5HmnJ/lj5HnlJ/nmoTkuovku7bvvIzlvLrng4jlu7rorq7moaPmoYjnrqHnkIblkZjov5znprvmoKHlm63lm77kuabppobnmoQg4paI4paI4paIIOWMuuWfn+OAguivpeWMuuWfn+W3suaaguaXtuWwgemUge+8jOebtOWIsCDilojilojilojilojjgIIK5Zyo5Y+m6KGM6YCa55+l5YmN77yM5qGj5qGI566h55CG5ZGY5LiN5b6XIOKWiOKWiOKWiOKWiOOAggoK5peg6K665aaC5L2V77yM57ud5a+544CB57ud5a+544CB57ud5a+55LiN6KaBIOKWiOKWiOKWiOKWiAoK6LCo6Ie0CueuoeeQhuWxgg==
serialized_d81aec61820b321c	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible1/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_e7d2b69d07c98ad8	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible1/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_f32285a0ad4fc2c0	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible2/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_11f75c615bc15fef	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible2/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_52edf2d7e26b067f	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible3/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_6f6b0b5f5d413259	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible3/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_0d1099402a6f3a3a	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible4/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_691d83bd81b2d9a2	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible4/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_84518f62c3b22e1b	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible5/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_c1ecc09446cf5ab6	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible5/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_f8513b71c5d21584	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible6/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_e8dc71a8abb0d4f0	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible6/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_6cae3dddc6ddf616	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible7/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_86160a3bb5512892	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible7/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_2346f6aeb1b7f559	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible8/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_1571e0265a5aa22f	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible8/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_30dbf638a06f2318	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible1/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_530b3efc0cc733d4	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible1/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_7e993168b01e1945	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible2/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_c518b8ab824e6ade	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible2/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_67199d376bc3231d	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible3/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_f9156550991d71ca	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible3/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_33f6ff86c23308c5	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible4/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_84961cd58870cf11	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible4/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_8533da100b5a115e	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible5/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_17be60539ca67360	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible5/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_3e800abb5411a69f	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible6/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_01fa3f80d36e7488	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible6/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_9f1b9a6f2c181c0f	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible7/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_e50e277cec56783c	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible7/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_1fe3043423d062dd	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible8/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_21eb38643df16bb3	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible8/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_501d9d051f7fc935	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible1/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_2c830d1d464051ae	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible1/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_5c73a40c6f284ece	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible2/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_c51d6e02f2a188b0	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible2/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_82a26d3ac0279127	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible3/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
serialized_152cf037a0aab973	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible3/Name	b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402	12	5YCf6ZiF5Y2h
serialized_1155a37ffe4bdcfa	exact	Main Menu	Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible4/From	c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5	8	5p2l6IeqIDAtMQ==
